SubscribeID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Subscribe Duration,Country,Age,Gender,Device
3,Premium,13,6/29/2022,7/7/2023,373,Spain,49,Female,Tablet
1,Basic,11,2/7/2022,3/7/2023,393,Italy,37,Male,Smartphone
3,Premium,13,7/7/2022,5/7/2023,304,Spain,48,Male,Tablet
1,Basic,11,7/13/2022,5/7/2023,298,Spain,36,Female,Tablet
2,Standard,14,7/18/2022,7/7/2023,354,United States,33,Female,Laptop
2,Standard,14,7/24/2022,4/7/2023,257,Canada,38,Female,Laptop
1,Basic,12,7/31/2022,6/7/2023,311,United States,42,Female,Smartphone
3,Premium,15,1/8/2022,5/7/2023,484,United States,30,Female,Tablet
1,Basic,10,8/8/2022,6/7/2023,303,Canada,39,Male,Smart TV
2,Standard,14,8/13/2022,4/7/2023,237,United Kingdom,36,Male,Smartphone
3,Premium,11,8/14/2022,6/7/2023,297,Australia,27,Female,Smartphone
1,Basic,11,8/23/2022,4/7/2023,227,Germany,49,Male,Smart TV
3,Premium,14,8/27/2022,6/7/2023,284,France,31,Male,Laptop
1,Basic,10,8/31/2022,5/7/2023,249,Brazil,36,Male,Laptop
2,Standard,14,9/9/2022,6/7/2023,271,Mexico,41,Female,Tablet
2,Standard,10,10/9/2022,4/7/2023,180,Spain,45,Female,Laptop
1,Basic,14,12/9/2022,5/7/2023,149,Italy,45,Male,Smart TV
3,Premium,11,9/17/2022,5/7/2023,232,Spain,32,Male,Smart TV
1,Basic,13,9/21/2022,6/7/2023,259,Spain,41,Female,Smartphone
2,Standard,11,2/10/2022,3/7/2023,390,United States,37,Male,Smart TV
3,Premium,10,4/10/2022,5/7/2023,392,Canada,27,Male,Laptop
1,Basic,14,6/10/2022,4/7/2023,301,United States,41,Male,Laptop
3,Premium,13,7/10/2022,6/7/2023,332,United States,30,Female,Smart TV
1,Basic,12,8/10/2022,4/7/2023,240,Canada,43,Male,Smartphone
2,Standard,12,11/10/2022,5/7/2023,178,United Kingdom,51,Male,Laptop
2,Standard,12,10/13/2022,4/7/2023,176,Australia,46,Female,Smart TV
1,Basic,10,10/15/2022,6/7/2023,235,Germany,27,Female,Tablet
3,Premium,10,10/19/2022,6/7/2023,231,France,51,Female,Smartphone
1,Basic,14,10/21/2022,6/7/2023,229,Brazil,28,Female,Laptop
2,Standard,14,10/23/2022,5/7/2023,196,Mexico,33,Male,Smartphone
3,Premium,12,10/26/2022,5/7/2023,193,Spain,31,Female,Laptop
1,Basic,13,10/27/2022,6/7/2023,223,Italy,47,Male,Laptop
3,Premium,10,10/31/2022,7/7/2023,249,Spain,45,Female,Tablet
1,Basic,13,3/11/2022,5/7/2023,422,Spain,42,Male,Smart TV
2,Standard,15,5/11/2022,6/7/2023,392,United States,47,Female,Smart TV
2,Standard,12,6/11/2022,6/7/2023,361,Canada,29,Female,Smart TV
1,Basic,13,3/11/2022,7/7/2023,483,United States,49,Female,Laptop
3,Premium,14,3/11/2022,4/7/2023,392,United States,41,Female,Laptop
1,Basic,13,4/11/2022,5/7/2023,391,Canada,45,Male,Smartphone
2,Standard,14,2/11/2022,6/7/2023,481,United Kingdom,49,Male,Smart TV
3,Premium,13,10/27/2022,6/7/2023,223,Australia,41,Male,Smart TV
1,Basic,15,10/27/2022,4/7/2023,162,Germany,37,Male,Laptop
3,Premium,14,10/15/2022,5/7/2023,204,France,31,Male,Smartphone
1,Basic,13,3/10/2022,5/7/2023,423,Brazil,29,Male,Smartphone
2,Standard,10,9/25/2022,5/7/2023,224,Mexico,51,Female,Smart TV
2,Standard,12,9/16/2022,3/7/2023,172,Spain,33,Male,Smart TV
1,Basic,12,9/14/2022,4/7/2023,205,Italy,31,Male,Smartphone
3,Premium,11,11/9/2022,5/7/2023,179,Spain,42,Female,Laptop
1,Basic,15,9/9/2022,5/7/2023,240,Spain,48,Female,Laptop
2,Standard,13,12/8/2022,3/7/2023,89,United States,37,Female,Laptop
3,Premium,13,4/8/2022,6/7/2023,425,Canada,51,Female,Smartphone
1,Basic,12,4/8/2022,6/7/2023,425,United States,29,Female,Tablet
1,Basic,13,7/31/2022,5/7/2023,280,United States,46,Male,Tablet
1,Basic,15,7/29/2022,3/7/2023,221,Canada,35,Male,Smart TV
2,Standard,15,7/14/2022,5/7/2023,297,United Kingdom,44,Female,Smartphone
3,Premium,12,7/13/2022,6/7/2023,329,Australia,36,Male,Smart TV
1,Basic,14,11/7/2022,5/7/2023,181,Germany,38,Female,Tablet
1,Basic,12,12/7/2022,3/7/2023,90,France,36,Male,Smart TV
3,Premium,14,11/7/2022,5/7/2023,181,Brazil,40,Female,Laptop
2,Standard,10,2/7/2022,5/7/2023,454,Mexico,29,Male,Laptop
2,Standard,11,6/30/2022,6/7/2023,342,Spain,32,Male,Smart TV
1,Basic,12,6/30/2022,5/7/2023,311,Italy,30,Male,Laptop
3,Premium,10,6/29/2022,5/7/2023,312,Spain,47,Male,Smartphone
2,Standard,15,6/30/2022,4/7/2023,281,Spain,28,Female,Tablet
1,Basic,11,6/24/2022,5/7/2023,317,United States,49,Male,Laptop
2,Standard,12,6/25/2022,4/7/2023,286,Canada,50,Male,Smartphone
3,Premium,11,6/25/2022,7/7/2023,377,United States,33,Male,Smart TV
1,Basic,13,6/26/2022,4/7/2023,285,United States,50,Male,Smart TV
3,Premium,10,6/27/2022,6/7/2023,345,Canada,28,Female,Smart TV
2,Standard,12,6/29/2022,6/7/2023,343,United Kingdom,41,Male,Smartphone
1,Basic,12,1/7/2022,7/7/2023,546,Australia,30,Female,Smartphone
2,Standard,10,3/7/2022,4/7/2023,396,Germany,32,Male,Smart TV
3,Premium,15,12/7/2022,7/7/2023,212,France,50,Male,Laptop
1,Basic,11,7/15/2022,5/7/2023,296,Brazil,28,Female,Smart TV
2,Standard,13,7/19/2022,7/7/2023,353,Mexico,45,Male,Smart TV
3,Premium,14,7/27/2022,5/7/2023,284,Spain,31,Male,Tablet
1,Basic,11,7/29/2022,6/7/2023,313,Italy,27,Female,Smartphone
3,Premium,11,6/8/2022,5/7/2023,333,Spain,49,Male,Tablet
1,Basic,10,8/13/2022,6/7/2023,298,Spain,32,Female,Laptop
2,Standard,13,8/14/2022,5/7/2023,266,United States,38,Male,Smart TV
2,Standard,11,8/20/2022,7/7/2023,321,Canada,39,Male,Smartphone
1,Basic,14,8/24/2022,4/7/2023,226,United States,50,Female,Tablet
3,Premium,10,8/28/2022,6/7/2023,283,United States,51,Male,Tablet
1,Basic,15,5/9/2022,5/7/2023,363,Canada,32,Female,Smart TV
2,Standard,12,10/9/2022,7/7/2023,271,United Kingdom,45,Female,Smart TV
3,Premium,12,11/9/2022,4/7/2023,149,Australia,31,Female,Laptop
1,Basic,12,9/14/2022,6/7/2023,266,Germany,44,Male,Smartphone
3,Premium,12,9/21/2022,5/7/2023,228,France,30,Female,Tablet
1,Basic,13,9/26/2022,7/7/2023,284,Brazil,44,Female,Tablet
2,Standard,10,9/30/2022,3/7/2023,158,Mexico,37,Male,Tablet
2,Standard,14,2/10/2022,6/7/2023,482,Spain,30,Female,Tablet
1,Basic,12,6/10/2022,5/7/2023,331,Italy,31,Female,Smart TV
3,Premium,15,7/10/2022,6/7/2023,332,Spain,31,Female,Laptop
1,Basic,15,9/10/2022,6/7/2023,270,Spain,44,Male,Tablet
2,Standard,10,11/10/2022,5/7/2023,178,United States,44,Female,Smart TV
3,Premium,14,12/10/2022,5/7/2023,148,Canada,34,Male,Laptop
1,Basic,12,10/16/2022,6/7/2023,234,United States,42,Male,Laptop
3,Premium,15,10/17/2022,7/7/2023,263,United States,33,Male,Smartphone
1,Basic,11,10/21/2022,7/7/2023,259,Canada,35,Male,Smart TV
2,Standard,15,10/23/2022,6/7/2023,227,United Kingdom,34,Female,Laptop
2,Standard,14,10/25/2022,5/7/2023,194,Australia,47,Male,Tablet
1,Basic,13,10/27/2022,6/7/2023,223,Germany,43,Female,Laptop
3,Premium,13,10/29/2022,8/7/2023,282,France,43,Male,Smart TV
1,Basic,13,1/11/2022,5/7/2023,481,Brazil,35,Female,Smartphone
2,Standard,13,4/11/2022,6/7/2023,422,Mexico,39,Male,Tablet
3,Premium,10,4/11/2022,6/7/2023,422,Spain,39,Male,Tablet
1,Basic,11,4/11/2022,7/7/2023,452,Italy,49,Female,Smart TV
3,Premium,14,5/11/2022,4/7/2023,331,Spain,30,Male,Tablet
1,Basic,12,2/11/2022,5/7/2023,450,Spain,31,Female,Tablet
2,Standard,12,3/11/2022,6/7/2023,453,United States,39,Male,Tablet
2,Standard,14,10/30/2022,6/7/2023,220,Canada,30,Female,Laptop
1,Basic,13,10/31/2022,4/7/2023,158,United States,43,Female,Smartphone
3,Premium,10,10/14/2022,5/7/2023,205,United States,29,Female,Smartphone
1,Basic,14,9/26/2022,5/7/2023,223,Canada,46,Male,Smart TV
2,Standard,15,9/17/2022,6/7/2023,263,United Kingdom,35,Male,Smartphone
3,Premium,12,9/16/2022,3/7/2023,172,Australia,30,Male,Tablet
1,Basic,12,12/9/2022,7/7/2023,210,Germany,39,Female,Smart TV
3,Premium,14,12/9/2022,6/7/2023,180,France,41,Male,Laptop
1,Basic,12,8/29/2022,5/7/2023,251,Brazil,27,Male,Smartphone
2,Standard,15,8/25/2022,3/7/2023,194,Mexico,42,Male,Laptop
2,Standard,11,8/15/2022,6/7/2023,296,Spain,45,Female,Tablet
1,Basic,10,11/8/2022,7/7/2023,241,Italy,36,Female,Smart TV
3,Premium,12,10/8/2022,6/7/2023,242,Spain,35,Male,Laptop
1,Basic,13,7/26/2022,4/7/2023,255,Spain,38,Male,Smartphone
2,Standard,14,7/19/2022,6/7/2023,323,United States,41,Female,Smart TV
3,Premium,10,7/17/2022,6/7/2023,325,Canada,43,Male,Tablet
1,Basic,13,7/17/2022,6/7/2023,325,United States,44,Male,Tablet
1,Basic,10,7/17/2022,4/7/2023,264,United States,35,Male,Tablet
1,Basic,13,11/7/2022,6/7/2023,212,Canada,39,Male,Laptop
2,Standard,15,7/7/2022,5/7/2023,304,United Kingdom,43,Male,Smart TV
3,Premium,10,7/7/2022,6/7/2023,335,Australia,36,Male,Smart TV
1,Basic,11,8/7/2022,5/7/2023,273,Germany,49,Female,Laptop
1,Basic,12,6/7/2022,8/7/2023,426,France,29,Female,Smartphone
3,Premium,10,3/7/2022,4/7/2023,396,Brazil,45,Male,Tablet
2,Standard,11,6/30/2022,6/7/2023,342,Mexico,44,Female,Laptop
2,Standard,11,6/27/2022,4/7/2023,284,Spain,40,Female,Smart TV
1,Basic,15,6/26/2022,8/7/2023,407,Italy,51,Female,Smart TV
3,Premium,15,6/27/2022,5/7/2023,314,Spain,30,Female,Smart TV
2,Standard,14,6/28/2022,8/7/2023,405,Spain,50,Male,Smart TV
1,Basic,12,6/30/2022,6/7/2023,342,United States,39,Male,Tablet
2,Standard,11,2/7/2022,7/7/2023,515,Canada,51,Male,Tablet
3,Premium,10,5/7/2022,5/7/2023,365,United States,42,Male,Laptop
1,Basic,12,11/7/2022,7/7/2023,242,United States,34,Female,Tablet
3,Premium,12,7/18/2022,6/7/2023,324,Canada,28,Male,Tablet
2,Standard,15,7/25/2022,7/7/2023,347,United Kingdom,43,Male,Tablet
1,Basic,11,7/28/2022,6/7/2023,314,Australia,27,Female,Tablet
2,Standard,13,5/8/2022,8/7/2023,456,Germany,49,Female,Smart TV
3,Premium,14,9/8/2022,5/7/2023,241,France,35,Female,Laptop
1,Basic,10,8/14/2022,6/7/2023,297,Brazil,34,Male,Tablet
2,Standard,14,8/15/2022,5/7/2023,265,Mexico,28,Male,Smartphone
3,Premium,15,8/16/2022,7/7/2023,325,Spain,49,Female,Tablet
1,Basic,12,8/25/2022,4/7/2023,225,Italy,51,Female,Tablet
3,Premium,13,8/27/2022,6/7/2023,284,Spain,36,Male,Laptop
1,Basic,13,6/9/2022,6/7/2023,363,Spain,37,Male,Smart TV
2,Standard,11,8/9/2022,7/7/2023,332,United States,48,Male,Laptop
2,Standard,13,9/13/2022,4/7/2023,206,Canada,45,Female,Smart TV
1,Basic,11,9/15/2022,6/7/2023,265,United States,39,Male,Tablet
3,Premium,14,9/19/2022,5/7/2023,230,United States,39,Male,Smartphone
1,Basic,15,9/22/2022,7/7/2023,288,Canada,46,Female,Smart TV
2,Standard,13,9/24/2022,6/7/2023,256,United Kingdom,30,Female,Smartphone
3,Premium,10,9/30/2022,6/7/2023,250,Australia,32,Female,Smartphone
1,Basic,11,3/10/2022,5/7/2023,423,Germany,39,Male,Laptop
3,Premium,15,8/10/2022,7/7/2023,331,France,35,Female,Smartphone
1,Basic,15,9/10/2022,7/7/2023,300,Brazil,41,Female,Smartphone
2,Standard,11,12/10/2022,8/7/2023,240,Mexico,32,Female,Smart TV
2,Standard,14,10/15/2022,6/7/2023,235,Spain,41,Female,Smart TV
1,Basic,14,10/17/2022,6/7/2023,233,Italy,36,Female,Smart TV
3,Premium,15,10/19/2022,7/7/2023,261,Spain,49,Male,Laptop
1,Basic,11,10/22/2022,9/7/2023,320,Spain,30,Female,Smartphone
2,Standard,15,10/23/2022,6/7/2023,227,United States,40,Female,Smartphone
3,Premium,13,10/27/2022,7/7/2023,253,Canada,46,Female,Tablet
1,Basic,11,10/28/2022,6/7/2023,222,United States,30,Female,Smart TV
3,Premium,10,1/11/2022,8/7/2023,573,United States,48,Male,Laptop
1,Basic,11,4/11/2022,5/7/2023,391,Canada,50,Male,Tablet
2,Standard,11,5/11/2022,6/7/2023,392,United Kingdom,27,Male,Smart TV
2,Standard,14,4/11/2022,7/7/2023,452,Australia,51,Female,Laptop
1,Basic,11,5/11/2022,7/7/2023,422,Germany,38,Male,Smartphone
3,Premium,10,4/11/2022,5/7/2023,391,France,39,Male,Laptop
1,Basic,12,5/11/2022,5/7/2023,361,Brazil,45,Female,Smart TV
2,Standard,12,3/11/2022,6/7/2023,453,Mexico,29,Male,Laptop
3,Premium,13,10/31/2022,7/7/2023,249,Spain,35,Male,Smartphone
1,Basic,10,10/26/2022,4/7/2023,163,Italy,51,Female,Smart TV
3,Premium,11,10/16/2022,6/7/2023,234,Spain,51,Male,Smart TV
1,Basic,15,10/16/2022,7/7/2023,264,Spain,42,Female,Smartphone
2,Standard,13,9/17/2022,6/7/2023,263,United States,48,Female,Laptop
2,Standard,14,12/9/2022,4/7/2023,119,Canada,40,Male,Smart TV
1,Basic,13,9/13/2022,7/7/2023,297,United States,39,Male,Smart TV
3,Premium,14,9/9/2022,7/7/2023,301,United States,44,Male,Laptop
1,Basic,14,3/9/2022,6/7/2023,455,Canada,27,Female,Laptop
2,Standard,11,8/31/2022,5/7/2023,249,United Kingdom,35,Male,Tablet
3,Premium,14,8/25/2022,7/7/2023,316,Australia,45,Male,Smart TV
1,Basic,12,8/15/2022,7/7/2023,326,Germany,33,Male,Tablet
3,Premium,10,8/16/2022,7/7/2023,325,France,32,Female,Smart TV
1,Basic,11,7/28/2022,5/7/2023,283,Brazil,51,Female,Laptop
2,Standard,10,7/28/2022,6/7/2023,314,Mexico,40,Female,Tablet
2,Standard,15,7/22/2022,6/7/2023,320,Spain,47,Male,Laptop
1,Basic,13,7/19/2022,6/7/2023,323,Italy,42,Male,Smart TV
3,Premium,10,7/16/2022,6/7/2023,326,Spain,41,Male,Tablet
1,Basic,12,7/15/2022,9/7/2023,419,Spain,43,Male,Tablet
2,Standard,11,7/16/2022,5/7/2023,295,United States,42,Female,Tablet
3,Premium,14,9/7/2022,6/7/2023,273,Canada,28,Male,Smartphone
1,Basic,12,7/7/2022,5/7/2023,304,United States,40,Female,Laptop
1,Basic,15,7/7/2022,9/7/2023,427,United States,46,Female,Tablet
1,Basic,11,6/7/2022,5/7/2023,334,Canada,39,Female,Laptop
2,Standard,15,6/30/2022,6/7/2023,342,United Kingdom,41,Female,Smartphone
3,Premium,15,6/27/2022,5/7/2023,314,Australia,30,Male,Tablet
1,Basic,14,6/28/2022,8/7/2023,405,Germany,32,Male,Tablet
1,Basic,14,6/28/2022,6/7/2023,344,France,38,Male,Smart TV
3,Premium,11,6/29/2022,8/7/2023,404,Brazil,38,Male,Tablet
2,Standard,13,1/7/2022,6/7/2023,516,Mexico,32,Male,Smartphone
2,Standard,14,3/7/2022,7/7/2023,487,Spain,27,Male,Tablet
1,Basic,15,4/7/2022,6/7/2023,426,Italy,50,Female,Tablet
3,Premium,10,10/7/2022,7/7/2023,273,Spain,30,Male,Smartphone
2,Standard,11,7/23/2022,6/7/2023,319,Spain,49,Male,Smartphone
1,Basic,11,7/24/2022,7/7/2023,348,United States,32,Female,Laptop
2,Standard,14,7/26/2022,6/7/2023,316,Canada,35,Male,Smartphone
3,Premium,12,7/8/2022,8/7/2023,395,United States,44,Male,Tablet
1,Basic,13,10/8/2022,5/7/2023,211,United States,49,Female,Laptop
3,Premium,13,8/14/2022,6/7/2023,297,Canada,39,Male,Smartphone
2,Standard,12,8/16/2022,6/7/2023,295,United Kingdom,38,Female,Smartphone
1,Basic,10,8/20/2022,8/7/2023,352,Australia,38,Female,Laptop
2,Standard,11,8/25/2022,5/7/2023,255,Germany,37,Male,Smartphone
3,Premium,11,8/28/2022,7/7/2023,313,France,28,Male,Laptop
1,Basic,11,5/9/2022,6/7/2023,394,Brazil,49,Male,Tablet
2,Standard,13,8/9/2022,8/7/2023,363,Mexico,33,Female,Tablet
3,Premium,10,9/14/2022,5/7/2023,235,Spain,48,Male,Tablet
1,Basic,13,9/16/2022,6/7/2023,264,Italy,34,Male,Tablet
3,Premium,13,9/19/2022,6/7/2023,261,Spain,39,Female,Smartphone
1,Basic,15,9/23/2022,7/7/2023,287,Spain,30,Male,Tablet
2,Standard,10,9/29/2022,7/7/2023,281,United States,37,Male,Tablet
2,Standard,10,2/10/2022,6/7/2023,482,Canada,38,Male,Smart TV
1,Basic,12,8/10/2022,5/7/2023,270,United States,42,Female,Laptop
3,Premium,15,9/10/2022,7/7/2023,300,United States,35,Female,Laptop
1,Basic,14,11/10/2022,8/7/2023,270,Canada,30,Male,Tablet
2,Standard,15,10/14/2022,9/7/2023,328,United Kingdom,48,Female,Smart TV
3,Premium,14,10/16/2022,6/7/2023,234,Australia,48,Male,Tablet
1,Basic,13,10/18/2022,7/7/2023,262,Germany,32,Male,Laptop
3,Premium,15,10/22/2022,7/7/2023,258,France,27,Male,Smart TV
1,Basic,10,10/23/2022,9/7/2023,319,Brazil,48,Female,Laptop
2,Standard,12,10/26/2022,6/7/2023,224,Mexico,33,Male,Laptop
2,Standard,13,10/27/2022,7/7/2023,253,Spain,28,Male,Smartphone
1,Basic,15,10/31/2022,7/7/2023,249,Italy,46,Male,Laptop
3,Premium,11,1/11/2022,8/7/2023,573,Spain,40,Male,Laptop
1,Basic,13,3/11/2022,5/7/2023,422,Spain,49,Male,Smartphone
2,Standard,14,4/11/2022,6/7/2023,422,United States,41,Female,Tablet
3,Premium,13,5/11/2022,7/7/2023,422,Canada,38,Male,Tablet
1,Basic,13,5/11/2022,7/7/2023,422,United States,42,Female,Laptop
3,Premium,13,5/11/2022,5/7/2023,361,United States,27,Female,Smart TV
1,Basic,12,5/11/2022,6/7/2023,392,Canada,41,Female,Tablet
2,Standard,13,3/11/2022,7/7/2023,483,United Kingdom,41,Female,Tablet
2,Standard,11,10/27/2022,7/7/2023,253,Australia,49,Male,Laptop
1,Basic,14,10/24/2022,4/7/2023,165,Germany,28,Female,Smartphone
3,Premium,13,10/17/2022,7/7/2023,263,France,44,Male,Laptop
1,Basic,11,6/10/2022,7/7/2023,392,Brazil,47,Female,Tablet
2,Standard,12,9/18/2022,6/7/2023,262,Mexico,29,Male,Tablet
3,Premium,10,9/17/2022,4/7/2023,202,Spain,31,Female,Laptop
1,Basic,12,9/13/2022,8/7/2023,328,Italy,28,Female,Smart TV
3,Premium,15,9/9/2022,7/7/2023,301,Spain,32,Male,Smart TV
1,Basic,12,2/9/2022,7/7/2023,513,Spain,43,Male,Smartphone
2,Standard,13,1/9/2022,6/7/2023,514,United States,48,Male,Smart TV
2,Standard,10,8/16/2022,7/7/2023,325,Canada,28,Male,Laptop
1,Basic,14,8/17/2022,7/7/2023,324,United States,31,Female,Tablet
3,Premium,15,7/29/2022,7/7/2023,343,United States,47,Male,Laptop
1,Basic,13,7/28/2022,6/7/2023,314,Canada,39,Female,Smartphone
2,Standard,13,7/25/2022,7/7/2023,347,United Kingdom,35,Male,Smartphone
3,Premium,10,7/26/2022,6/7/2023,316,Australia,42,Female,Smartphone
1,Basic,11,7/17/2022,7/7/2023,355,Germany,30,Male,Smart TV
3,Premium,14,7/16/2022,6/7/2023,326,France,34,Male,Smartphone
1,Basic,11,7/17/2022,9/7/2023,417,Brazil,35,Male,Smartphone
2,Standard,12,7/16/2022,6/7/2023,326,Mexico,31,Female,Tablet
2,Standard,14,7/16/2022,7/7/2023,356,Spain,36,Female,Tablet
1,Basic,14,12/7/2022,6/7/2023,182,Italy,31,Female,Laptop
3,Premium,11,10/7/2022,9/7/2023,335,Spain,32,Male,Smart TV
1,Basic,10,8/7/2022,7/7/2023,334,Spain,46,Female,Smartphone
2,Standard,15,6/29/2022,7/7/2023,373,United States,30,Male,Tablet
3,Premium,12,6/29/2022,6/7/2023,343,Canada,46,Male,Laptop
1,Basic,12,6/28/2022,8/7/2023,405,United States,44,Female,Tablet
1,Basic,12,6/29/2022,6/7/2023,343,United States,34,Male,Tablet
1,Basic,13,1/7/2022,8/7/2023,577,Canada,31,Male,Tablet
2,Standard,13,2/7/2022,6/7/2023,485,United Kingdom,34,Male,Smart TV
3,Premium,12,4/7/2022,8/7/2023,487,Australia,28,Male,Laptop
1,Basic,10,8/7/2022,7/7/2023,334,Germany,36,Female,Smartphone
1,Basic,14,7/20/2022,9/7/2023,414,France,48,Female,Laptop
3,Premium,13,7/23/2022,6/7/2023,319,Brazil,40,Male,Smartphone
2,Standard,15,7/26/2022,7/7/2023,346,Mexico,35,Male,Smartphone
2,Standard,11,7/30/2022,7/7/2023,342,Spain,41,Male,Laptop
1,Basic,10,8/8/2022,8/7/2023,364,Italy,28,Female,Smartphone
3,Premium,12,8/13/2022,5/7/2023,267,Spain,37,Male,Tablet
2,Standard,12,8/14/2022,7/7/2023,327,Spain,33,Male,Smartphone
1,Basic,15,8/16/2022,6/7/2023,295,United States,27,Female,Tablet
2,Standard,14,8/19/2022,8/7/2023,353,Canada,35,Male,Tablet
3,Premium,10,8/27/2022,6/7/2023,284,United States,27,Male,Smartphone
1,Basic,15,4/9/2022,7/7/2023,454,United States,29,Female,Smartphone
3,Premium,12,5/9/2022,6/7/2023,394,Canada,28,Female,Laptop
2,Standard,12,9/13/2022,8/7/2023,328,United Kingdom,33,Female,Smartphone
1,Basic,10,9/16/2022,5/7/2023,233,Australia,35,Female,Smartphone
2,Standard,15,9/18/2022,6/7/2023,262,Germany,37,Female,Laptop
3,Premium,12,9/20/2022,6/7/2023,260,France,31,Male,Smartphone
1,Basic,13,9/29/2022,7/7/2023,281,Brazil,27,Male,Laptop
2,Standard,11,9/30/2022,8/7/2023,311,Mexico,48,Male,Tablet
3,Premium,15,4/10/2022,10/7/2023,545,Spain,30,Female,Smart TV
1,Basic,14,8/10/2022,7/7/2023,331,Italy,45,Male,Tablet
3,Premium,14,10/10/2022,7/7/2023,270,Spain,28,Male,Smart TV
1,Basic,12,12/10/2022,8/7/2023,240,Spain,30,Female,Laptop
2,Standard,15,10/14/2022,10/7/2023,358,United States,48,Male,Smartphone
2,Standard,10,10/16/2022,7/7/2023,264,Canada,37,Female,Laptop
1,Basic,15,10/21/2022,7/7/2023,259,United States,28,Female,Smartphone
3,Premium,14,10/23/2022,7/7/2023,257,United States,43,Female,Tablet
1,Basic,10,10/25/2022,9/7/2023,317,Canada,36,Male,Laptop
2,Standard,15,10/26/2022,6/7/2023,224,United Kingdom,47,Male,Laptop
3,Premium,10,10/29/2022,7/7/2023,251,Australia,42,Male,Smart TV
1,Basic,15,10/31/2022,7/7/2023,249,Germany,50,Male,Laptop
3,Premium,13,2/11/2022,8/7/2023,542,France,41,Male,Tablet
1,Basic,13,3/11/2022,5/7/2023,422,Brazil,43,Male,Laptop
2,Standard,13,5/11/2022,7/7/2023,422,Mexico,35,Male,Laptop
2,Standard,10,6/11/2022,7/7/2023,391,Spain,51,Male,Smart TV
1,Basic,15,6/11/2022,7/7/2023,391,Italy,35,Male,Tablet
3,Premium,10,7/11/2022,5/7/2023,300,Spain,37,Male,Smart TV
1,Basic,10,4/11/2022,6/7/2023,422,Spain,28,Female,Smartphone
2,Standard,14,2/11/2022,7/7/2023,511,United States,32,Female,Smartphone
3,Premium,13,10/27/2022,7/7/2023,253,Canada,37,Female,Tablet
1,Basic,11,10/18/2022,5/7/2023,201,United States,37,Female,Tablet
3,Premium,12,7/10/2022,8/7/2023,393,United States,34,Female,Smart TV
1,Basic,15,4/10/2022,7/7/2023,453,Canada,30,Female,Tablet
2,Standard,14,9/17/2022,7/7/2023,293,United Kingdom,35,Male,Tablet
2,Standard,14,9/15/2022,6/7/2023,265,Australia,41,Female,Laptop
1,Basic,13,10/9/2022,8/7/2023,302,Germany,50,Female,Tablet
3,Premium,11,9/9/2022,8/7/2023,332,France,48,Female,Laptop
1,Basic,12,9/9/2022,8/7/2023,332,Brazil,29,Male,Smart TV
2,Standard,12,7/9/2022,6/7/2023,333,Mexico,37,Male,Tablet
3,Premium,15,8/9/2022,8/7/2023,363,Spain,36,Female,Tablet
1,Basic,15,8/14/2022,7/7/2023,327,Italy,45,Male,Tablet
3,Premium,15,6/8/2022,8/7/2023,425,Spain,27,Female,Smart TV
1,Basic,12,6/8/2022,6/7/2023,364,Spain,31,Female,Tablet
2,Standard,11,7/29/2022,9/7/2023,405,United States,42,Female,Tablet
2,Standard,15,7/28/2022,6/7/2023,314,Canada,43,Female,Smartphone
1,Basic,13,7/24/2022,7/7/2023,348,United States,43,Male,Smart TV
3,Premium,15,7/22/2022,6/7/2023,320,United States,35,Female,Laptop
1,Basic,13,7/19/2022,10/7/2023,445,Canada,51,Male,Laptop
2,Standard,13,7/17/2022,7/7/2023,355,United Kingdom,42,Female,Smartphone
3,Premium,13,7/16/2022,7/7/2023,356,Australia,36,Male,Tablet
1,Basic,13,7/13/2022,7/7/2023,359,Germany,50,Female,Tablet
3,Premium,15,7/14/2022,9/7/2023,420,France,43,Female,Laptop
1,Basic,11,7/7/2022,7/7/2023,365,Brazil,28,Male,Laptop
2,Standard,10,6/7/2022,9/7/2023,457,Mexico,48,Female,Smart TV
2,Standard,14,6/30/2022,7/7/2023,372,Spain,47,Female,Tablet
1,Basic,12,6/30/2022,9/7/2023,434,Italy,31,Male,Smart TV
3,Premium,14,1/7/2022,6/7/2023,516,Spain,45,Male,Laptop
1,Basic,15,2/7/2022,9/7/2023,577,Spain,45,Female,Tablet
2,Standard,14,3/7/2022,6/7/2023,457,United States,42,Female,Smart TV
3,Premium,12,6/7/2022,8/7/2023,426,Canada,36,Female,Tablet
1,Basic,14,7/7/2022,7/7/2023,365,United States,32,Male,Smart TV
1,Basic,10,7/15/2022,9/7/2023,419,United States,50,Male,Tablet
1,Basic,14,7/17/2022,6/7/2023,325,Canada,39,Male,Smart TV
2,Standard,10,7/26/2022,8/7/2023,377,United Kingdom,51,Male,Smartphone
3,Premium,14,5/8/2022,7/7/2023,425,Australia,49,Female,Tablet
1,Basic,14,12/8/2022,9/7/2023,273,Germany,42,Male,Tablet
1,Basic,12,8/14/2022,6/7/2023,297,France,46,Male,Tablet
3,Premium,12,8/15/2022,7/7/2023,326,Brazil,30,Male,Smartphone
2,Standard,10,8/18/2022,7/7/2023,323,Mexico,48,Male,Smart TV
2,Standard,12,8/21/2022,9/7/2023,382,Spain,40,Female,Laptop
1,Basic,10,4/9/2022,6/7/2023,424,Italy,50,Female,Smart TV
